id,driverId,stop,lap,time,duration,milliseconds
666,814,3,42,15:10:06,20.935,20935
667,67,3,43,15:11:41,20.36,20360
668,5,3,43,15:12:56,20.99,20990
669,815,4,44,15:14:07,20.917,20917
670,817,3,43,15:14:54,21.651,21651
671,4,4,47,15:16:33,20.126,20126
672,153,3,47,15:17:40,21.345,21345
673,816,3,47,15:20:46,49.849,49849
674,3,3,50,15:22:04,20.563,20563
675,17,4,51,15:22:51,21.122,21122
676,808,3,50,15:22:54,21.353,21353
677,22,4,50,15:22:55,31.539,31539
678,5,4,49,15:22:56,22.364,22364
679,16,3,50,15:23:22,21.796,21796
680,24,4,48,15:23:32,23.01,23010
681,813,4,50,15:23:34,23.016,23016
682,1,4,52,15:24:11,20.855,20855
683,17,5,53,15:26:20,20.715,20715
684,22,5,52,15:26:36,25.596,25596
685,1,5,54,15:27:35,21.628,21628
686,808,4,53,15:28:00,21.609,21609
687,5,5,52,15:28:12,21.715,21715
688,16,4,53,15:28:27,21.503,21503
689,816,4,51,15:28:37,22.47,22470
690,3,4,54,15:28:47,23.244,23244
691,813,5,53,15:28:55,22.825,22825
692,24,5,51,15:28:58,22.458,22458
693,10,3,53,15:30:17,20.929,20929
694,1,6,56,15:30:48,13.173,13173
695,13,4,58,15:33:53,21.157,21157
696,155,3,62,15:40:56,21.258,21258
697,10,1,1,14:05:58,35.092,35092
698,811,1,1,14:06:10,30.795,30795
699,5,1,1,14:06:14,28.539,28539
700,17,1,3,14:09:42,21.015,21015
701,18,1,3,14:09:46,26.046,26046
702,30,1,4,14:11:45,20.153,20153
703,20,1,5,14:13:27,20.898,20898
704,815,1,5,14:13:49,26.092,26092
705,10,2,6,14:16:35,13.914,13914
706,4,1,8,14:19:18,20.994,20994
707,811,2,8,14:20:14,13.968,13968
708,13,1,9,14:21:21,22.267,22267
709,1,1,10,14:23:14,21.895,21895
710,3,1,11,14:25:16,23.09,23090
711,24,1,11,14:26:05,21.766,21766
712,808,1,12,14:27:22,21.395,21395
713,813,1,12,14:27:31,21.421,21421
714,20,2,13,14:29:09,21.411,21411
715,16,1,13,14:29:31,22.773,22773
716,22,1,13,14:29:38,21.818,21818
717,30,2,13,14:29:39,20.226,20226
718,18,2,13,14:29:40,21.756,21756
719,817,1,13,14:30:19,23.78,23780
720,15,1,13,14:30:20,22.159,22159
721,816,1,13,14:30:22,22.939,22939
722,5,2,13,14:30:46,22.009,22009
723,155,1,14,14:32:10,24.161,24161
724,814,1,14,14:32:11,21.334,21334
725,10,3,14,14:33:40,24.204,24204
726,811,3,21,14:47:48,20.756,20756
727,815,2,22,14:49:35,14.089,14089
728,815,3,23,14:51:40,23.883,23883
729,24,2,27,14:59:56,30.959,30959
730,4,2,29,15:02:28,21.243,21243
731,813,2,29,15:03:01,22.303,22303
732,155,2,29,15:03:08,21.269,21269
733,20,3,30,15:04:14,20.786,20786
734,3,2,30,15:04:42,21.171,21171
735,13,2,30,15:04:43,21.856,21856
736,808,2,30,15:04:45,21.979,21979
737,814,2,30,15:05:01,21.35,21350
738,17,2,31,15:06:19,20.947,20947
739,16,2,31,15:06:38,20.983,20983
740,30,3,31,15:06:39,21.319,21319
741,22,2,31,15:06:56,21.478,21478
742,15,2,31,15:07:16,21.484,21484
743,18,3,32,15:08:15,21.64,21640
744,13,3,32,15:08:49,21.485,21485
745,5,3,33,15:11:16,22.306,22306
746,10,4,35,15:15:37,21.721,21721
747,816,2,36,15:17:29,22.114,22114
748,22,3,40,15:24:23,47.753,47753
749,155,1,1,14:05:42,27.55,27550
750,22,1,1,14:06:43,29.157,29157
751,811,1,2,14:08:02,22.534,22534
752,817,1,1,14:08:50,16:44.7,1004718
753,15,1,5,14:13:34,30.391,30391
754,814,1,13,14:25:33,21.87,21870
755,30,1,16,14:29:42,22.709,22709
756,67,1,16,14:30:10,24.234,24234
757,18,1,17,14:31:10,21.66,21660
758,1,1,18,14:32:41,22.083,22083
759,155,2,18,14:33:12,22.939,22939
760,4,1,19,14:34:04,22.539,22539
761,813,1,19,14:34:39,23.063,23063
762,811,2,19,14:34:43,23.145,23145
763,20,1,20,14:35:21,22.124,22124
764,153,1,20,14:36:08,21.988,21988
765,10,1,20,14:36:42,25.147,25147
766,13,1,21,14:37:20,21.821,21821
767,5,1,21,14:38:01,23.298,23298
768,15,2,24,14:43:14,23.42,23420
769,814,2,31,14:52:56,23.069,23069
770,22,2,32,14:54:59,23.414,23414
771,18,2,33,14:55:00,22.095,22095
772,817,2,20,14:55:30,30.777,30777
773,4,2,34,14:56:26,21.989,21989
774,1,2,34,14:56:36,21.876,21876
775,20,2,35,14:57:38,21.378,21378
776,5,2,35,14:59:46,22.611,22611
777,30,2,37,15:01:01,22.014,22014
778,813,2,37,15:02:04,22.614,22614
779,10,2,38,15:04:43,22.784,22784
780,67,2,40,15:06:23,24.086,24086
781,811,3,40,15:06:27,22.273,22273
782,13,2,41,15:07:06,22.148,22148
783,153,2,41,15:07:43,22.279,22279
784,817,1,1,20:06:48,44.17,44170
785,3,1,9,20:21:25,29.549,29549
786,4,1,10,20:23:15,30.621,30621
787,30,1,10,20:23:27,29.61,29610
788,811,1,10,20:23:47,35.398,35398
789,13,1,11,20:25:14,30.29,30290
790,1,1,11,20:25:15,30.142,30142
791,16,1,11,20:25:25,30.718,30718
792,813,1,11,20:25:39,30.888,30888
793,67,1,11,20:25:50,32.827,32827
794,5,1,11,20:25:56,32.202,32202
795,811,2,11,20:26:39,36.856,36856
796,17,1,12,20:27:10,30.462,30462
797,22,1,12,20:27:40,30.456,30456
798,13,2,12,20:28:04,32.351,32351
799,1,2,13,20:29:39,33.456,33456
800,24,1,13,20:30:31,34.329,34329
801,20,1,14,20:30:38,30.023,30023
802,18,1,14,20:30:49,30.169,30169
803,815,1,15,20:33:28,30.81,30810
804,1,3,15,20:34:04,24.342,24342
805,155,1,16,20:35:49,30.464,30464
806,15,1,16,20:36:05,31.048,31048
807,808,1,16,20:36:09,30.807,30807
808,817,2,15,20:36:19,34.782,34782
809,816,1,16,20:36:22,31.763,31763
810,153,1,17,20:38:05,30.948,30948
811,814,1,19,20:41:08,30.704,30704
812,15,2,19,20:43:14,33.317,33317
813,3,2,22,20:47:06,29.417,29417
814,30,2,24,20:51:04,29.473,29473
815,13,3,24,20:51:44,30.478,30478
816,153,2,24,20:52:14,24.299,24299
817,4,2,25,20:52:35,30.387,30387
818,813,2,25,20:53:37,30.187,30187
819,5,2,26,20:56:11,31.621,31621
820,24,2,26,20:57:30,32.122,32122
821,17,2,29,21:00:16,31.204,31204
822,816,2,28,21:00:59,31.592,31592
823,814,2,29,21:01:05,29.764,29764
824,16,2,29,21:01:11,33.418,33418
825,3,3,29,21:01:12,30.261,30261
826,815,2,29,21:01:17,33.344,33344
827,817,3,27,21:01:25,33.058,33058
828,811,3,28,21:01:27,30.832,30832
829,1,4,29,21:01:31,30.706,30706
830,20,2,30,21:01:48,30.809,30809
831,155,2,29,21:01:59,31.602,31602
832,18,2,30,21:02:11,29.921,29921
833,808,2,29,21:02:43,30.625,30625
834,22,2,30,21:04:10,30.544,30544
835,67,2,31,21:06:25,31.394,31394
836,153,3,35,21:16:28,31.836,31836
837,155,3,40,21:25:43,24.715,24715
838,13,4,41,21:26:06,30.983,30983
839,813,3,45,21:33:51,30.477,30477
840,15,3,44,21:36:23,31.168,31168
841,17,3,47,21:36:42,30.413,30413
842,24,3,45,21:38:30,31.687,31687
843,18,3,48,21:38:31,30.305,30305
844,1,5,48,21:39:06,29.876,29876
845,5,3,47,21:40:09,31.207,31207
846,20,3,49,21:40:10,30.796,30796
847,808,3,47,21:40:13,30.485,30485
848,4,3,49,21:40:46,29.972,29972
849,67,3,49,21:41:40,32.739,32739
850,24,4,46,21:41:47,42.92,42920
851,811,4,48,21:42:01,30.987,30987
852,155,4,53,21:51:26,30.869,30869
853,1,1,8,15:17:14,21.091,21091
854,16,1,8,15:17:26,21.511,21511
855,24,1,8,15:18:13,28.244,28244
856,20,1,9,15:18:49,22.374,22374
857,30,1,9,15:19:04,20.667,20667
858,18,1,10,15:20:34,21.094,21094
859,4,1,10,15:20:34,21.147,21147
860,17,1,10,15:20:39,21.82,21820
861,814,1,10,15:20:50,21.964,21964
862,155,1,10,15:20:59,24.263,24263
863,5,1,10,15:21:10,21.412,21412
864,13,1,11,15:22:19,21.313,21313
865,67,1,11,15:22:41,21.849,21849
866,15,1,11,15:22:59,21.636,21636
867,817,1,11,15:23:13,23.723,23723
868,22,1,12,15:24:26,22.13,22130
869,3,1,12,15:24:36,20.575,20575
870,10,1,12,15:24:57,25.563,25563
871,816,1,13,15:26:41,23.013,23013
872,811,1,15,15:29:45,25.927,25927
873,813,1,16,15:31:31,21.339,21339
874,153,1,17,15:33:17,21.792,21792
875,808,1,18,15:34:39,21.304,21304
876,20,2,19,15:35:48,21.596,21596
877,17,2,19,15:35:57,21.369,21369
878,18,2,20,15:37:28,20.713,20713
879,10,2,19,15:37:30,21.726,21726
880,815,1,20,15:38:10,21.655,21655
881,4,2,21,15:39:11,21.319,21319
882,1,2,21,15:39:19,22.821,22821
883,13,2,22,15:41:00,21.214,21214
884,5,2,22,15:42:00,21.519,21519
885,817,2,22,15:42:48,23.172,23172
886,16,2,23,15:43:10,21.337,21337
887,816,2,23,15:44:26,22.258,22258
888,30,2,24,15:44:52,22.57,22570
889,814,2,24,15:45:11,21.964,21964
890,155,2,24,15:45:21,22.299,22299
891,22,2,24,15:45:22,22.736,22736
892,3,2,24,15:45:23,20.665,20665
893,24,2,23,15:45:48,24.716,24716
894,15,2,24,15:46:04,22.233,22233
895,813,2,25,15:47:52,21.075,21075
896,20,3,33,16:01:45,21.705,21705
897,17,3,34,16:03:28,21.455,21455
898,1,3,35,16:05:09,21.292,21292
899,814,3,35,16:05:21,21.553,21553
900,811,2,35,16:05:42,22.466,22466
901,18,3,36,16:06:38,20.998,20998
902,13,3,36,16:06:46,21.1,21100
903,153,2,36,16:07:16,22.584,22584
904,24,3,35,16:07:51,22.631,22631
905,4,3,37,16:08:19,20.731,20731
906,815,2,37,16:08:38,24.461,24461
907,16,3,37,16:08:44,21.839,21839
908,22,3,37,16:08:54,21.89,21890
909,5,3,37,16:09:04,22.532,22532
910,10,3,36,16:09:24,22.877,22877
911,15,3,38,16:10:48,22.156,22156
912,816,3,37,16:11:06,24.269,24269
913,808,2,39,16:12:09,20.832,20832
914,817,3,38,16:12:53,22.91,22910
915,30,3,41,16:15:04,20.879,20879
916,3,3,41,16:15:25,20.809,20809
917,813,3,41,16:15:38,21.012,21012
918,24,1,1,15:05:51,26.379,26379
919,155,1,10,15:21:45,21.623,21623
920,22,1,10,15:21:47,21.722,21722
921,814,1,11,15:23:25,22.075,22075
922,15,1,12,15:25:30,22.441,22441
923,18,1,13,15:26:42,20.766,20766
924,3,1,13,15:26:43,20.091,20091
925,811,1,13,15:27:10,21.163,21163
926,5,1,13,15:27:13,21.951,21951
927,17,1,14,15:28:23,20.828,20828
928,13,1,14,15:28:28,23.642,23642
929,808,1,14,15:28:33,21.478,21478
930,30,1,14,15:28:35,20.238,20238
931,67,1,14,15:28:48,22.098,22098
932,1,1,15,15:30:01,20.846,20846
933,4,1,15,15:30:19,20.978,20978
934,20,1,16,15:31:42,19.985,19985
935,16,1,16,15:32:24,24.82,24820
936,813,1,16,15:32:31,21.569,21569
937,815,1,16,15:32:32,21.225,21225
938,10,1,16,15:33:19,22.533,22533
939,817,1,16,15:33:22,23.196,23196
940,816,1,16,15:33:28,26.905,26905
941,153,1,17,15:34:24,22.301,22301
942,24,2,16,15:34:32,23.544,23544
943,813,2,22,15:45:44,13.984,13984
944,155,2,24,15:49:22,25.578,25578
945,3,2,27,15:54:18,20.772,20772
946,813,3,28,15:56:30,22.035,22035
947,811,2,30,15:59:48,21.893,21893
948,814,2,31,16:01:23,21.06,21060
949,22,2,31,16:01:32,22.347,22347
950,1,2,33,16:04:21,20.584,20584
951,17,2,33,16:04:22,20.8,20800
952,20,2,34,16:05:58,20.17,20170
953,18,2,34,16:06:08,20.758,20758
954,13,2,34,16:06:13,21.08,21080
955,16,2,35,16:08:18,21.916,21916
956,67,2,36,16:10:01,21.992,21992
957,815,2,36,16:10:09,21.385,21385
958,15,2,36,16:10:35,22.851,22851
959,4,2,37,16:11:21,20.639,20639
960,153,2,37,16:11:31,22.325,22325
961,5,2,38,16:13:56,22.669,22669
962,816,2,38,16:14:40,22.412,22412
963,24,3,38,16:16:35,22.092,22092
964,10,2,41,16:19:51,22.481,22481
965,817,2,41,16:19:54,22.115,22115
966,155,3,42,16:21:02,21.472,21472
967,815,3,53,16:39:58,21.971,21971
968,815,1,1,15:05:16,22.676,22676
969,10,1,1,15:05:23,27.378,27378
970,22,1,1,15:05:36,33.65,33650
971,15,1,1,15:06:37,40.734,40734
972,814,1,2,15:06:50,21.525,21525
973,808,1,3,15:08:27,27.137,27137
974,16,1,15,15:27:09,21.424,21424
975,17,1,16,15:28:08,21.392,21392
976,4,1,16,15:28:09,21.873,21873
977,1,1,16,15:28:14,22.53,22530
978,153,1,16,15:28:37,22.856,22856
979,13,1,17,15:29:43,21.848,21848
980,3,1,17,15:29:56,21.149,21149
981,18,1,18,15:31:05,21.092,21092
982,30,1,18,15:31:35,20.893,20893
983,67,1,18,15:31:43,22.579,22579
984,20,1,19,15:32:31,21.415,21415
985,814,2,19,15:33:45,24.15,24150
986,5,1,21,15:36:36,22.226,22226
987,811,1,22,15:38:07,22.144,22144
988,39,1,22,15:38:47,24.046,24046
989,816,1,22,15:38:52,22.687,22687
990,1,2,24,15:40:48,27.193,27193
991,817,1,25,15:43:17,25.074,25074
992,15,2,27,15:49:31,22.894,22894
993,13,2,30,15:49:55,14.919,14919
994,13,3,31,15:51:40,27.619,27619
995,817,2,32,15:54:51,42.529,42529
996,808,2,33,15:55:13,22.519,22519
997,815,2,34,15:56:37,24.789,24789
998,16,2,35,15:58:06,21.977,21977
999,22,2,35,15:59:21,22.339,22339
1000,17,2,37,16:00:03,21.24,21240
1001,4,2,39,16:03:03,21.755,21755
1002,814,3,39,16:04:47,20.984,20984
1003,5,2,41,16:07:49,22.001,22001
1004,3,2,45,16:12:29,22.978,22978
1005,1,3,45,16:12:44,22.172,22172
1006,18,2,46,16:13:11,21.838,21838
1007,153,2,46,16:14:27,23.084,23084
1008,20,2,47,16:14:36,21.449,21449
1009,30,2,50,16:19:55,21.482,21482
1010,39,2,50,16:23:00,23.605,23605
1011,811,2,56,16:30:01,21.723,21723
1012,816,2,55,16:30:49,22.472,22472
1013,15,3,54,16:32:20,24.15,24150
1014,817,3,56,16:32:48,28.474,28474
1015,811,1,1,17:05:36,20.882,20882
1016,815,1,2,17:07:22,24.654,24654
1017,155,1,5,17:13:02,19.833,19833
1018,13,1,15,17:30:30,20.471,20471
1019,153,1,15,17:31:05,43.574,43574
1020,1,1,16,17:32:01,19.439,19439
1021,4,1,16,17:32:03,20.211,20211
1022,18,1,16,17:32:14,20.908,20908
1023,16,1,16,17:32:35,20.356,20356
1024,30,1,16,17:32:36,19.66,19660
1025,5,1,16,17:33:01,21.146,21146
1026,17,1,17,17:34:01,25.182,25182
1027,3,1,17,17:34:12,19.785,19785
1028,15,1,17,17:35:11,20.824,20824
1029,808,1,18,17:36:34,20.738,20738
1030,22,1,18,17:36:43,24.219,24219
1031,817,1,18,17:37:20,21.693,21693
1032,811,2,20,17:40:33,20.33,20330
1033,24,1,24,17:48:28,21.247,21247
1034,813,1,25,17:49:31,20.201,20201
1035,10,1,25,17:50:06,21.792,21792
1036,814,1,27,17:52:50,20.216,20216
1037,815,2,27,17:53:09,19.979,19979
1038,813,2,30,17:58:49,12.897,12897
1039,155,2,33,18:03:42,23.108,23108
1040,22,2,34,18:05:35,20.534,20534
1041,17,2,35,18:06:07,20,20000
1042,153,2,34,18:06:16,21.363,21363
1043,18,2,36,18:07:45,20.301,20301
1044,16,2,36,18:08:17,20.614,20614
1045,811,3,36,18:09:34,12.959,12959
1046,808,2,38,18:12:53,19.968,19968
1047,1,2,40,18:14:22,19.35,19350
1048,5,2,39,18:14:52,20.652,20652
1049,13,2,40,18:14:54,20.035,20035
1050,30,2,42,18:18:51,20.638,20638
1051,817,2,41,18:19:37,23.192,23192
1052,4,2,43,18:19:38,21.314,21314
1053,15,2,42,18:20:55,20.791,20791
1054,10,2,44,18:24:59,20.561,20561
1055,3,2,48,18:29:04,19.907,19907
1056,17,3,54,18:39:14,19.525,19525
1057,30,1,10,14:17:19,25.481,25481
1058,811,1,12,14:19:18,21.9,21900
1059,808,1,13,14:20:39,21.169,21169
1060,16,1,14,14:21:51,21.097,21097
1061,18,1,15,14:22:58,22.005,22005
1062,4,1,16,14:24:15,20.773,20773
1063,1,1,16,14:24:18,21.099,21099
1064,3,1,16,14:24:30,20.773,20773
1065,22,1,16,14:24:50,21.537,21537
1066,20,1,17,14:25:24,20.927,20927
1067,814,1,17,14:25:58,20.745,20745
1068,813,1,17,14:26:13,21.561,21561
1069,5,1,17,14:26:16,22.854,22854
1070,17,1,18,14:26:46,20.755,20755
1071,811,2,18,14:27:37,14.029,14029
1072,67,1,19,14:28:43,22.417,22417
1073,815,1,20,14:30:05,22.221,22221
1074,816,1,20,14:30:42,21.859,21859
1075,817,1,20,14:30:47,23.473,23473
1076,13,1,21,14:30:57,21.696,21696
1077,155,1,21,14:31:18,25.117,25117
1078,153,1,21,14:31:26,22.773,22773
1079,24,1,21,14:32:06,22.666,22666
1080,10,1,21,14:32:08,22.452,22452
1081,15,1,22,14:33:08,22.616,22616
1082,811,3,28,14:41:14,23.289,23289
1083,808,2,30,14:43:17,23.102,23102
1084,18,2,31,14:44:05,21.038,21038
1085,16,2,31,14:44:24,20.9,20900
1086,5,2,31,14:45:14,22.013,22013
1087,1,2,33,14:46:43,20.396,20396
1088,30,2,32,14:46:47,20.782,20782
1089,22,2,34,14:48:56,22.59,22590
1090,4,2,35,14:49:11,20.664,20664
1091,17,2,38,14:52:52,20.99,20990
1092,20,2,39,14:54:13,20.652,20652
1093,814,2,40,14:56:27,21.767,21767
1094,3,2,42,14:58:56,20.658,20658
1095,67,2,42,14:59:19,22.461,22461
1096,816,2,41,14:59:31,23.542,23542
1097,817,2,41,14:59:46,22.904,22904
1098,15,2,42,15:00:23,21.555,21555
1099,155,2,43,15:00:26,21.231,21231
1100,1,3,44,15:01:16,20.681,20681
1101,815,2,44,15:02:10,21.337,21337
1102,13,2,45,15:02:33,21.053,21053
1103,16,3,45,15:02:49,21.138,21138
1104,808,3,45,15:03:14,21.781,21781
1105,24,2,45,15:05:02,22.996,22996
1106,153,2,48,15:07:11,21.855,21855
1107,811,4,48,15:08:23,22.128,22128
1108,5,3,49,15:09:19,21.478,21478
1109,18,3,52,15:11:27,21.583,21583
1110,30,3,51,15:11:49,21.373,21373
1111,4,3,54,15:13:55,20.752,20752
1112,22,3,53,15:14:17,21.638,21638
1113,17,3,58,15:18:40,20.781,20781
1114,20,3,59,15:20:05,22.094,22094
1115,811,1,1,17:05:23,24.599,24599
1116,817,1,1,17:05:35,32.319,32319
1117,13,1,11,17:21:08,22.313,22313
1118,3,1,12,17:22:31,23.203,23203
1119,4,1,13,17:24:04,22.035,22035
1120,155,1,13,17:24:20,25.346,25346
1121,814,1,13,17:24:21,24.933,24933
1122,17,1,14,17:25:41,23.302,23302
1123,5,1,14,17:26:12,24.397,24397
1124,18,1,16,17:28:30,23.275,23275
1125,20,1,16,17:28:41,24.256,24256
1126,813,1,16,17:28:53,23.427,23427
1127,1,1,17,17:30:12,22.862,22862
1128,808,1,18,17:32:32,24.579,24579
1129,8,1,19,17:33:43,24.881,24881
1130,818,1,19,17:33:54,23.203,23203
1131,10,1,20,17:36:09,26.322,26322
1132,819,1,21,17:37:59,25.303,25303
1133,817,2,22,17:39:23,23.257,23257
1134,815,1,24,17:41:45,23.882,23882
1135,13,2,28,17:48:15,22.528,22528
1136,811,2,30,17:51:46,23.777,23777
1137,3,2,31,17:52:34,23.017,23017
1138,814,2,33,17:55:58,24.579,24579
1139,4,2,34,17:57:06,21.91,21910
1140,5,2,34,17:58:11,24.58,24580
1141,18,2,36,17:59:44,22.837,22837
1142,1,2,36,17:59:54,23.464,23464
1143,155,2,36,18:00:33,24.162,24162
1144,819,2,35,18:01:35,48.984,48984
1145,20,2,37,18:01:36,24.131,24131
1146,17,2,37,18:01:58,22.915,22915
1147,813,2,37,18:02:03,23.166,23166
1148,8,2,37,18:02:13,23.31,23310
1149,818,2,37,18:02:41,23.569,23569
1150,10,2,36,18:02:46,25.046,25046
1151,13,3,37,18:03:05,22.103,22103
1152,5,3,37,18:04:32,28.888,28888
1153,817,3,38,18:05:15,24.348,24348
1154,811,3,47,18:22:20,30.888,30888
1155,819,3,51,18:30:07,17.088,17088
1156,815,1,1,16:05:39,25.671,25671
1157,811,1,1,16:06:01,31.006,31006
1158,814,1,2,16:07:52,23.988,23988
1159,13,1,3,16:10:03,24.034,24034
1160,10,1,3,16:10:14,25.096,25096
1161,819,1,3,16:10:20,29.317,29317
1162,18,1,4,16:12:01,24.305,24305
1163,4,1,4,16:12:09,24.653,24653
1164,807,1,4,16:12:17,23.856,23856
1165,817,1,4,16:12:26,25.47,25470
1166,808,1,4,16:12:28,24.718,24718
1167,5,1,4,16:12:30,32.67,32670
1168,1,1,5,16:14:12,24.271,24271
1169,17,1,5,16:14:20,24.569,24569
1170,20,1,5,16:14:27,25.658,25658
1171,3,1,5,16:14:31,25.6,25600
1172,813,1,5,16:14:32,25.535,25535
1173,8,1,5,16:14:36,27.602,27602
1174,155,1,5,16:14:39,28.122,28122
1175,30,1,5,16:14:40,24.831,24831
1176,811,2,7,16:20:17,26.269,26269
1177,18,2,13,17:26:27,25.922,25922
1178,3,2,13,17:26:30,25.199,25199
1179,8,2,13,17:26:32,24.927,24927
1180,155,2,13,17:26:34,26.255,26255
1181,37,1,13,17:26:36,15.684,15684
1182,808,2,13,17:26:37,29.359,29359
1183,10,2,13,17:26:37,25.66,25660
1184,811,3,13,17:26:38,24.98,24980
1185,1,2,14,17:28:30,27.961,27961
1186,4,2,14,17:28:34,22.864,22864
1187,17,2,14,17:28:36,26.337,26337
1188,13,2,14,17:28:39,24.42,24420
1189,814,2,14,17:28:42,22.856,22856
1190,813,2,14,17:28:42,21.621,21621
1191,30,2,14,17:28:43,24.094,24094
1192,817,2,14,17:28:45,24.539,24539
1193,5,2,14,17:28:46,25.13,25130
1194,815,2,15,17:30:37,24.52,24520
1195,20,2,15,17:30:43,24.057,24057
1196,818,1,15,17:30:48,24.216,24216
1197,807,2,15,17:30:50,23.549,23549
1198,819,2,15,17:31:03,36.542,36542
1199,39,1,15,17:31:07,36.876,36876
1200,18,3,15,17:31:07,36.517,36517
1201,813,3,15,17:31:11,23.974,23974
1202,37,2,16,17:33:35,38.887,38887
1203,5,3,23,17:48:07,34.109,34109
1204,18,4,24,17:50:04,23.509,23509
1205,817,3,25,17:51:55,22.61,22610
1206,3,3,26,17:53:46,23.05,23050
1207,13,3,27,17:55:53,23.13,23130
1208,817,4,37,18:16:06,23.648,23648
1209,39,2,37,18:18:02,27.7,27700
1210,13,4,38,18:18:08,26.934,26934
1211,5,4,38,18:18:52,23.782,23782
1212,17,3,39,18:19:05,23.195,23195
1213,814,3,39,18:19:15,22.175,22175
1214,811,4,39,18:19:18,23.824,23824
1215,30,3,39,18:19:33,22.163,22163
1216,813,4,39,18:19:34,23.409,23409
1217,3,4,39,18:19:47,23.231,23231
1218,18,5,39,18:19:49,23.477,23477
1219,808,3,39,18:20:00,30.335,30335
1220,10,3,39,18:20:20,25.39,25390
1221,4,3,40,18:20:25,22.534,22534
1222,819,3,39,18:20:48,32.224,32224
1223,20,3,40,18:20:50,22.998,22998
1224,8,3,40,18:20:58,25.041,25041
1225,818,2,40,18:21:12,23.343,23343
1226,807,3,40,18:21:13,23.358,23358
1227,155,3,40,18:21:24,23.662,23662
1228,37,3,39,18:22:06,28.483,28483
1229,815,3,41,18:22:19,24.543,24543
1230,1,3,41,18:22:31,26.338,26338
1231,20,4,47,18:33:40,25.884,25884
1232,4,2,27,15:50:50,20.136,20136
1233,8,2,28,15:52:32,21.494,21494
1234,818,2,28,15:53:07,23.623,23623
1235,5,2,28,15:53:24,22.606,22606
1236,811,2,29,15:54:32,21.323,21323
1237,808,2,29,15:55:09,22.007,22007
1238,807,2,30,15:56:37,21.027,21027
1239,5,3,29,15:57:39,37.748,37748
1240,20,2,31,15:57:50,21.146,21146
1241,154,2,32,15:59:28,25.835,25835
1242,37,2,31,15:59:35,23.488,23488
1243,814,2,32,15:59:44,21.006,21006
1244,813,2,33,16:01:26,21.229,21229
1245,817,2,33,16:01:52,22.318,22318
1246,39,2,32,16:01:55,23.151,23151
1247,3,2,34,16:02:40,20.645,20645
1248,17,3,34,16:03:03,20.471,20471
1249,815,2,35,16:04:47,22.565,22565
1250,10,2,36,16:07:41,21.515,21515
1251,819,2,37,16:09:27,23.579,23579
1252,1,3,38,16:09:51,20.177,20177
1253,4,3,38,16:09:52,20.024,20024
1254,155,3,38,16:10:03,21.795,21795
1255,18,3,39,16:11:21,26.618,26618
1256,13,2,41,16:15:10,20.051,20051
1257,818,3,41,16:15:32,22.531,22531
1258,819,3,48,16:28:45,13.981,13981
1259,17,1,6,15:14:20,20.474,20474
1260,155,1,9,15:19:30,21.551,21551
1261,20,1,9,15:19:39,21.449,21449
1262,807,1,9,15:19:47,32.407,32407
1263,8,1,10,15:21:12,21.433,21433
1264,1,1,10,15:21:13,20.903,20903
1265,808,1,10,15:21:40,21.851,21851
1266,18,1,11,15:22:56,20.563,20563
1267,154,1,11,15:23:04,21.184,21184
1268,814,1,11,15:23:08,20.387,20387
1269,813,1,11,15:23:09,21.569,21569
1270,818,1,11,15:23:22,22.835,22835
1271,30,1,12,15:24:39,21.746,21746
1272,4,1,12,15:24:44,20.296,20296
1273,811,1,12,15:24:49,21.184,21184
1274,5,1,12,15:25:06,22.713,22713
1275,3,1,13,15:26:17,21.113,21113
1276,815,1,16,15:31:38,23.009,23009
1277,39,1,16,15:32:47,24.937,24937
1278,817,1,17,15:33:56,21.884,21884
1279,37,1,17,15:34:24,23.634,23634
1280,13,1,18,15:35:14,20.25,20250
1281,10,1,18,15:35:58,21.327,21327
1282,819,1,19,15:37:45,22.306,22306
